
		EULER METHOD Computation:
 9265	 9.265000000000304	 6503.906408534621
 9266	 9.266000000000304	 6510.410314943156
 9267	 9.267000000000303	 6516.920725258099
 9268	 9.268000000000303	 6523.4376459833575
 9269	 9.269000000000302	 6529.9610836293405
 9270	 9.270000000000302	 6536.49104471297
 9271	 9.271000000000301	 6543.027535757683
 9272	 9.2720000000003	 6549.5705632934405
 9273	 9.2730000000003	 6556.120133856734
 9274	 9.2740000000003	 6562.676253990591
 9275	 9.275000000000299	 6569.238930244582
 9276	 9.276000000000298	 6575.808169174827
 9277	 9.277000000000298	 6582.383977344001
 9278	 9.278000000000297	 6588.966361321345
 9279	 9.279000000000297	 6595.555327682667
 9280	 9.280000000000296	 6602.150883010349
 9281	 9.281000000000295	 6608.753033893359
 9282	 9.282000000000295	 6615.361786927253
 9283	 9.283000000000294	 6621.977148714181
 9284	 9.284000000000294	 6628.599125862895
 9285	 9.285000000000293	 6635.2277249887575
 9286	 9.286000000000293	 6641.862952713746
 9287	 9.287000000000292	 6648.50481566646
 9288	 9.288000000000292	 6655.153320482126
 9289	 9.289000000000291	 6661.808473802608
 9290	 9.29000000000029	 6668.470282276411
 9291	 9.29100000000029	 6675.138752558688
 9292	 9.29200000000029	 6681.813891311246
 9293	 9.293000000000289	 6688.4957052025575
 9294	 9.294000000000288	 6695.18420090776
 9295	 9.295000000000288	 6701.8793851086675
 9296	 9.296000000000287	 6708.581264493776
 9297	 9.297000000000287	 6715.28984575827
 9298	 9.298000000000286	 6722.005135604028
 9299	 9.299000000000285	 6728.727140739632
 9300	 9.300000000000285	 6735.455867880371
 9301	 9.301000000000284	 6742.191323748252
 9302	 9.302000000000284	 6748.933515072001
 9303	 9.303000000000283	 6755.682448587073
 9304	 9.304000000000283	 6762.43813103566
 9305	 9.305000000000282	 6769.200569166696
 9306	 9.306000000000282	 6775.969769735863
 9307	 9.307000000000281	 6782.745739505599
 9308	 9.30800000000028	 6789.528485245105
 9309	 9.30900000000028	 6796.31801373035
 9310	 9.31000000000028	 6803.11433174408
 9311	 9.311000000000279	 6809.917446075824
 9312	 9.312000000000278	 6816.7273635219
 9313	 9.313000000000278	 6823.544090885422
 9314	 9.314000000000277	 6830.367634976307
 9315	 9.315000000000277	 6837.198002611283
 9316	 9.316000000000276	 6844.035200613895
 9317	 9.317000000000276	 6850.879235814508
 9318	 9.318000000000275	 6857.730115050323
 9319	 9.319000000000274	 6864.5878451653725
 9320	 9.320000000000274	 6871.452433010538
 9321	 9.321000000000273	 6878.3238854435485
 9322	 9.322000000000273	 6885.2022093289925
 9323	 9.323000000000272	 6892.087411538321
 9324	 9.324000000000272	 6898.97949894986
 9325	 9.325000000000271	 6905.87847844881
 9326	 9.32600000000027	 6912.784356927258
 9327	 9.32700000000027	 6919.697141284186
 9328	 9.32800000000027	 6926.61683842547
 9329	 9.329000000000269	 6933.543455263895
 9330	 9.330000000000268	 6940.476998719159
 9331	 9.331000000000268	 6947.417475717879
 9332	 9.332000000000267	 6954.364893193597
 9333	 9.333000000000267	 6961.319258086791
 9334	 9.334000000000266	 6968.280577344877
 9335	 9.335000000000266	 6975.248857922222
 9336	 9.336000000000265	 6982.224106780144
 9337	 9.337000000000264	 6989.206330886925
 9338	 9.338000000000264	 6996.195537217812
 9339	 9.339000000000263	 7003.19173275503
 9340	 9.340000000000263	 7010.194924487785
 9341	 9.341000000000262	 7017.205119412273
 9342	 9.342000000000262	 7024.222324531685
 9343	 9.343000000000261	 7031.246546856217
 9344	 9.34400000000026	 7038.277793403073
 9345	 9.34500000000026	 7045.316071196476
 9346	 9.34600000000026	 7052.361387267672
 9347	 9.347000000000259	 7059.41374865494
 9348	 9.348000000000258	 7066.473162403595
 9349	 9.349000000000258	 7073.539635565999
 9350	 9.350000000000257	 7080.613175201564
 9351	 9.351000000000257	 7087.693788376766
 9352	 9.352000000000256	 7094.781482165143
 9353	 9.353000000000256	 7101.8762636473075
 9354	 9.354000000000255	 7108.978139910955
 9355	 9.355000000000254	 7116.087118050866
 9356	 9.356000000000254	 7123.203205168917
 9357	 9.357000000000253	 7130.326408374085
 9358	 9.358000000000253	 7137.4567347824595
 9359	 9.359000000000252	 7144.594191517242
 9360	 9.360000000000252	 7151.738785708759
 9361	 9.361000000000251	 7158.890524494467
 9362	 9.36200000000025	 7166.049415018962
 9363	 9.36300000000025	 7173.215464433981
 9364	 9.36400000000025	 7180.388679898415
 9365	 9.365000000000249	 7187.569068578313
 9366	 9.366000000000248	 7194.756637646891
 9367	 9.367000000000248	 7201.951394284538
 9368	 9.368000000000247	 7209.153345678822
 9369	 9.369000000000247	 7216.362499024501
 9370	 9.370000000000246	 7223.578861523525
 9371	 9.371000000000246	 7230.802440385049
 9372	 9.372000000000245	 7238.033242825433
 9373	 9.373000000000244	 7245.271276068259
 9374	 9.374000000000244	 7252.516547344328
 9375	 9.375000000000243	 7259.769063891672
 9376	 9.376000000000243	 7267.028832955563
 9377	 9.377000000000242	 7274.295861788519
 9378	 9.378000000000242	 7281.570157650307
 9379	 9.379000000000241	 7288.851727807957
 9380	 9.38000000000024	 7296.140579535765
 9381	 9.38100000000024	 7303.436720115301
 9382	 9.38200000000024	 7310.740156835416
 9383	 9.383000000000239	 7318.050896992251
 9384	 9.384000000000238	 7325.368947889244
 9385	 9.385000000000238	 7332.694316837133
 9386	 9.386000000000237	 7340.027011153969
 9387	 9.387000000000237	 7347.367038165124
 9388	 9.388000000000236	 7354.714405203289
 9389	 9.389000000000236	 7362.069119608493
 9390	 9.390000000000235	 7369.431188728101
 9391	 9.391000000000234	 7376.800619916829
 9392	 9.392000000000234	 7384.1774205367465
 9393	 9.393000000000233	 7391.561597957283
 9394	 9.394000000000233	 7398.953159555241
 9395	 9.395000000000232	 7406.352112714796
 9396	 9.396000000000232	 7413.758464827511
 9397	 9.397000000000231	 7421.1722232923385
 9398	 9.39800000000023	 7428.593395515631
 9399	 9.39900000000023	 7436.021988911146
 9400	 9.40000000000023	 7443.458010900057
 9401	 9.401000000000229	 7450.901468910957
 9402	 9.402000000000228	 7458.352370379868
 9403	 9.403000000000228	 7465.810722750248
 9404	 9.404000000000227	 7473.276533472998
 9405	 9.405000000000227	 7480.749810006471
 9406	 9.406000000000226	 7488.230559816478
 9407	 9.407000000000226	 7495.718790376294
 9408	 9.408000000000225	 7503.214509166671
 9409	 9.409000000000225	 7510.717723675837
 9410	 9.410000000000224	 7518.228441399513
 9411	 9.411000000000223	 7525.746669840913
 9412	 9.412000000000223	 7533.272416510754
 9413	 9.413000000000222	 7540.805688927265
 9414	 9.414000000000222	 7548.346494616192
 9415	 9.415000000000221	 7555.894841110809
 9416	 9.41600000000022	 7563.450735951919
 9417	 9.41700000000022	 7571.014186687871
 9418	 9.41800000000022	 7578.585200874559
 9419	 9.419000000000219	 7586.163786075434
 9420	 9.420000000000218	 7593.749949861509
 9421	 9.421000000000218	 7601.34369981137
 9422	 9.422000000000217	 7608.945043511181
 9423	 9.423000000000217	 7616.553988554692
 9424	 9.424000000000216	 7624.170542543247
 9425	 9.425000000000216	 7631.794713085791
 9426	 9.426000000000215	 7639.426507798877
 9427	 9.427000000000215	 7647.065934306675
 9428	 9.428000000000214	 7654.713000240982
 9429	 9.429000000000213	 7662.367713241223
 9430	 9.430000000000213	 7670.030080954464
 9431	 9.431000000000212	 7677.700111035419
 9432	 9.432000000000212	 7685.377811146454
 9433	 9.433000000000211	 7693.063188957601
 9434	 9.43400000000021	 7700.756252146558
 9435	 9.43500000000021	 7708.457008398705
 9436	 9.43600000000021	 7716.1654654071035
 9437	 9.437000000000209	 7723.881630872511
 9438	 9.438000000000208	 7731.605512503384
 9439	 9.439000000000208	 7739.3371180158865
 9440	 9.440000000000207	 7747.0764551339025
 9441	 9.441000000000207	 7754.823531589036
 9442	 9.442000000000206	 7762.578355120625
 9443	 9.443000000000206	 7770.340933475745
 9444	 9.444000000000205	 7778.111274409221
 9445	 9.445000000000205	 7785.88938568363
 9446	 9.446000000000204	 7793.675275069314
 9447	 9.447000000000203	 7801.468950344383
 9448	 9.448000000000203	 7809.270419294728
 9449	 9.449000000000202	 7817.079689714023
 9450	 9.450000000000202	 7824.8967694037365
 9451	 9.451000000000201	 7832.72166617314
 9452	 9.4520000000002	 7840.554387839313
 9453	 9.4530000000002	 7848.394942227152
 9454	 9.4540000000002	 7856.243337169379
 9455	 9.455000000000199	 7864.099580506548
 9456	 9.456000000000198	 7871.963680087054
 9457	 9.457000000000198	 7879.835643767141
 9458	 9.458000000000197	 7887.715479410908
 9459	 9.459000000000197	 7895.603194890319
 9460	 9.460000000000196	 7903.498798085209
 9461	 9.461000000000196	 7911.402296883294
 9462	 9.462000000000195	 7919.3136991801775
 9463	 9.463000000000195	 7927.233012879357
 9464	 9.464000000000194	 7935.160245892237
 9465	 9.465000000000193	 7943.095406138129
 9466	 9.466000000000193	 7951.038501544267
 9467	 9.467000000000192	 7958.989540045812
 9468	 9.468000000000192	 7966.948529585858
 9469	 9.469000000000191	 7974.915478115444
 9470	 9.47000000000019	 7982.89039359356
 9471	 9.47100000000019	 7990.873283987153
 9472	 9.47200000000019	 7998.864157271139
 9473	 9.473000000000189	 8006.86302142841
 9474	 9.474000000000188	 8014.8698844498385
 9475	 9.475000000000188	 8022.884754334288
 9476	 9.476000000000187	 8030.907639088622
 9477	 9.477000000000187	 8038.938546727711
 9478	 9.478000000000186	 8046.977485274439
 9479	 9.479000000000186	 8055.024462759713
 9480	 9.480000000000185	 8063.079487222472
 9481	 9.481000000000185	 8071.142566709695
 9482	 9.482000000000184	 8079.213709276404
 9483	 9.483000000000184	 8087.292922985681
 9484	 9.484000000000183	 8095.380215908666
 9485	 9.485000000000182	 8103.475596124575
 9486	 9.486000000000182	 8111.579071720699
 9487	 9.487000000000181	 8119.69065079242
 9488	 9.48800000000018	 8127.810341443212
 9489	 9.48900000000018	 8135.938151784655
 9490	 9.49000000000018	 8144.07408993644
 9491	 9.491000000000179	 8152.218164026376
 9492	 9.492000000000179	 8160.370382190403
 9493	 9.493000000000178	 8168.530752572593
 9494	 9.494000000000177	 8176.699283325165
 9495	 9.495000000000177	 8184.875982608491
 9496	 9.496000000000176	 8193.0608585911
 9497	 9.497000000000176	 8201.253919449691
 9498	 9.498000000000175	 8209.45517336914
 9499	 9.499000000000175	 8217.66462854251
 9500	 9.500000000000174	 8225.882293171053
 9501	 9.501000000000174	 8234.108175464224
 9502	 9.502000000000173	 8242.342283639688
 9503	 9.503000000000172	 8250.584625923328
 9504	 9.504000000000172	 8258.83521054925
 9505	 9.505000000000171	 8267.094045759799
 9506	 9.50600000000017	 8275.361139805558
 9507	 9.50700000000017	 8283.636500945364
 9508	 9.50800000000017	 8291.92013744631
 9509	 9.509000000000169	 8300.212057583756
 9510	 9.510000000000169	 8308.51226964134
 9511	 9.511000000000168	 8316.820781910981
 9512	 9.512000000000167	 8325.137602692892
 9513	 9.513000000000167	 8333.462740295585
 9514	 9.514000000000166	 8341.796203035881
 9515	 9.515000000000166	 8350.137999238917
 9516	 9.516000000000165	 8358.488137238157
 9517	 9.517000000000165	 8366.846625375396
 9518	 9.518000000000164	 8375.21347200077
 9519	 9.519000000000164	 8383.588685472772
 9520	 9.520000000000163	 8391.972274158245
 9521	 9.521000000000162	 8400.364246432402
 9522	 9.522000000000162	 8408.764610678834
 9523	 9.523000000000161	 8417.173375289512
 9524	 9.52400000000016	 8425.590548664803
 9525	 9.52500000000016	 8434.016139213467
 9526	 9.52600000000016	 8442.45015535268
 9527	 9.52700000000016	 8450.892605508034
 9528	 9.528000000000159	 8459.343498113542
 9529	 9.529000000000158	 8467.802841611656
 9530	 9.530000000000157	 8476.270644453267
 9531	 9.531000000000157	 8484.74691509772
 9532	 9.532000000000156	 8493.231662012817
 9533	 9.533000000000156	 8501.72489367483
 9534	 9.534000000000155	 8510.226618568504
 9535	 9.535000000000155	 8518.736845187072
 9536	 9.536000000000154	 8527.25558203226
 9537	 9.537000000000154	 8535.782837614292
 9538	 9.538000000000153	 8544.318620451906
 9539	 9.539000000000152	 8552.862939072358
 9540	 9.540000000000152	 8561.41580201143
 9541	 9.541000000000151	 8569.97721781344
 9542	 9.54200000000015	 8578.547195031255
 9543	 9.54300000000015	 8587.125742226286
 9544	 9.54400000000015	 8595.712867968512
 9545	 9.54500000000015	 8604.308580836481
 9546	 9.546000000000149	 8612.912889417317
 9547	 9.547000000000148	 8621.525802306734
 9548	 9.548000000000147	 8630.147328109042
 9549	 9.549000000000147	 8638.777475437151
 9550	 9.550000000000146	 8647.416252912588
 9551	 9.551000000000146	 8656.0636691655
 9552	 9.552000000000145	 8664.719732834665
 9553	 9.553000000000145	 8673.3844525675
 9554	 9.554000000000144	 8682.057837020067
 9555	 9.555000000000144	 8690.739894857088
 9556	 9.556000000000143	 8699.430634751945
 9557	 9.557000000000142	 8708.130065386697
 9558	 9.558000000000142	 8716.838195452083
 9559	 9.559000000000141	 8725.555033647535
 9560	 9.56000000000014	 8734.280588681182
 9561	 9.56100000000014	 8743.014869269864
 9562	 9.56200000000014	 8751.757884139133
 9563	 9.56300000000014	 8760.509642023273
 9564	 9.564000000000139	 8769.270151665296
 9565	 9.565000000000138	 8778.03942181696
 9566	 9.566000000000138	 8786.817461238777
 9567	 9.567000000000137	 8795.604278700017
 9568	 9.568000000000136	 8804.399882978718
 9569	 9.569000000000136	 8813.204282861696
 9570	 9.570000000000135	 8822.017487144558
 9571	 9.571000000000135	 8830.839504631702
 9572	 9.572000000000134	 8839.670344136333
 9573	 9.573000000000134	 8848.51001448047
 9574	 9.574000000000133	 8857.35852449495
 9575	 9.575000000000133	 8866.215883019446
 9576	 9.576000000000132	 8875.082098902465
 9577	 9.577000000000131	 8883.957181001368
 9578	 9.57800000000013	 8892.84113818237
 9579	 9.57900000000013	 8901.733979320552
 9580	 9.58000000000013	 8910.635713299873
 9581	 9.58100000000013	 8919.546349013173
 9582	 9.582000000000129	 8928.465895362186
 9583	 9.583000000000128	 8937.394361257548
 9584	 9.584000000000128	 8946.331755618805
 9585	 9.585000000000127	 8955.278087374423
 9586	 9.586000000000126	 8964.233365461798
 9587	 9.587000000000126	 8973.197598827259
 9588	 9.588000000000125	 8982.170796426086
 9589	 9.589000000000125	 8991.152967222512
 9590	 9.590000000000124	 9000.144120189734
 9591	 9.591000000000124	 9009.144264309924
 9592	 9.592000000000123	 9018.153408574233
 9593	 9.593000000000123	 9027.171561982808
 9594	 9.594000000000122	 9036.19873354479
 9595	 9.595000000000121	 9045.234932278336
 9596	 9.59600000000012	 9054.280167210614
 9597	 9.59700000000012	 9063.334447377825
 9598	 9.59800000000012	 9072.397781825202
 9599	 9.59900000000012	 9081.470179607028
 9600	 9.600000000000119	 9090.551649786634
 9601	 9.601000000000118	 9099.64220143642
 9602	 9.602000000000118	 9108.741843637856
 9603	 9.603000000000117	 9117.850585481494
 9604	 9.604000000000116	 9126.968436066976
 9605	 9.605000000000116	 9136.095404503043
 9606	 9.606000000000115	 9145.231499907546
 9607	 9.607000000000115	 9154.376731407454
 9608	 9.608000000000114	 9163.53110813886
 9609	 9.609000000000114	 9172.694639247
 9610	 9.610000000000113	 9181.867333886246
 9611	 9.611000000000113	 9191.049201220132
 9612	 9.612000000000112	 9200.240250421351
 9613	 9.613000000000111	 9209.440490671774
 9614	 9.614000000000111	 9218.649931162445
 9615	 9.61500000000011	 9227.868581093608
 9616	 9.61600000000011	 9237.096449674702
 9617	 9.61700000000011	 9246.333546124377
 9618	 9.618000000000109	 9255.579879670502
 9619	 9.619000000000108	 9264.835459550173
 9620	 9.620000000000108	 9274.100295009723
 9621	 9.621000000000107	 9283.374395304732
 9622	 9.622000000000106	 9292.657769700038
 9623	 9.623000000000106	 9301.950427469737
 9624	 9.624000000000105	 9311.252377897206
 9625	 9.625000000000105	 9320.563630275103
 9626	 9.626000000000104	 9329.884193905378
 9627	 9.627000000000104	 9339.214078099283
 9628	 9.628000000000103	 9348.553292177383
 9629	 9.629000000000103	 9357.90184546956
 9630	 9.630000000000102	 9367.259747315029
 9631	 9.631000000000101	 9376.627007062343
 9632	 9.632000000000101	 9386.003634069406
 9633	 9.6330000000001	 9395.389637703476
 9634	 9.6340000000001	 9404.78502734118
 9635	 9.6350000000001	 9414.189812368522
 9636	 9.636000000000099	 9423.604002180891
 9637	 9.637000000000098	 9433.027606183072
 9638	 9.638000000000098	 9442.460633789255
 9639	 9.639000000000097	 9451.903094423044
 9640	 9.640000000000096	 9461.354997517466
 9641	 9.641000000000096	 9470.816352514985
 9642	 9.642000000000095	 9480.2871688675
 9643	 9.643000000000095	 9489.767456036368
 9644	 9.644000000000094	 9499.257223492405
 9645	 9.645000000000094	 9508.756480715898
 9646	 9.646000000000093	 9518.265237196614
 9647	 9.647000000000093	 9527.783502433811
 9648	 9.648000000000092	 9537.311285936245
 9649	 9.649000000000092	 9546.84859722218
 9650	 9.650000000000091	 9556.395445819402
 9651	 9.65100000000009	 9565.951841265221
 9652	 9.65200000000009	 9575.517793106486
 9653	 9.65300000000009	 9585.093310899592
 9654	 9.654000000000089	 9594.678404210492
 9655	 9.655000000000088	 9604.273082614702
 9656	 9.656000000000088	 9613.877355697316
 9657	 9.657000000000087	 9623.491233053013
 9658	 9.658000000000087	 9633.114724286066
 9659	 9.659000000000086	 9642.747839010352
 9660	 9.660000000000085	 9652.390586849362
 9661	 9.661000000000085	 9662.042977436211
 9662	 9.662000000000084	 9671.705020413647
 9663	 9.663000000000084	 9681.37672543406
 9664	 9.664000000000083	 9691.058102159494
 9665	 9.665000000000083	 9700.749160261654
 9666	 9.666000000000082	 9710.449909421915
 9667	 9.667000000000082	 9720.160359331338
 9668	 9.668000000000081	 9729.880519690669
 9669	 9.66900000000008	 9739.61040021036
 9670	 9.67000000000008	 9749.350010610571
 9671	 9.67100000000008	 9759.099360621181
 9672	 9.672000000000079	 9768.858459981802
 9673	 9.673000000000078	 9778.627318441784
 9674	 9.674000000000078	 9788.405945760225
 9675	 9.675000000000077	 9798.194351705986
 9676	 9.676000000000077	 9807.992546057692
 9677	 9.677000000000076	 9817.80053860375
 9678	 9.678000000000075	 9827.618339142353
 9679	 9.679000000000075	 9837.445957481495
 9680	 9.680000000000074	 9847.283403438976
 9681	 9.681000000000074	 9857.130686842414
 9682	 9.682000000000073	 9866.987817529256
 9683	 9.683000000000073	 9876.854805346786
 9684	 9.684000000000072	 9886.731660152132
 9685	 9.685000000000072	 9896.618391812284
 9686	 9.686000000000071	 9906.515010204097
 9687	 9.68700000000007	 9916.4215252143
 9688	 9.68800000000007	 9926.337946739515
 9689	 9.68900000000007	 9936.264284686255
 9690	 9.690000000000069	 9946.20054897094
 9691	 9.691000000000068	 9956.146749519912
 9692	 9.692000000000068	 9966.102896269433
 9693	 9.693000000000067	 9976.068999165702
 9694	 9.694000000000067	 9986.045068164867
 9695	 9.695000000000066	 9996.031113233032
 9696	 9.696000000000065	 10006.027144346264
 9697	 9.697000000000065	 10016.033171490611
 9698	 9.698000000000064	 10026.049204662102
 9699	 9.699000000000064	 10036.075253866764
 9700	 9.700000000000063	 10046.111329120631
 9701	 9.701000000000063	 10056.157440449751
 9702	 9.702000000000062	 10066.2135978902
 9703	 9.703000000000062	 10076.279811488092
 9704	 9.704000000000061	 10086.35609129958
 9705	 9.70500000000006	 10096.44244739088
 9706	 9.70600000000006	 10106.538889838272
 9707	 9.70700000000006	 10116.64542872811
 9708	 9.708000000000059	 10126.762074156839
 9709	 9.709000000000058	 10136.888836230995
 9710	 9.710000000000058	 10147.025725067226
 9711	 9.711000000000057	 10157.172750792293
 9712	 9.712000000000057	 10167.329923543086
 9713	 9.713000000000056	 10177.497253466629
 9714	 9.714000000000055	 10187.674750720094
 9715	 9.715000000000055	 10197.862425470814
 9716	 9.716000000000054	 10208.060287896285
 9717	 9.717000000000054	 10218.268348184181
 9718	 9.718000000000053	 10228.486616532366
 9719	 9.719000000000053	 10238.715103148897
 9720	 9.720000000000052	 10248.953818252046
 9721	 9.721000000000052	 10259.202772070299
 9722	 9.722000000000051	 10269.46197484237
 9723	 9.72300000000005	 10279.731436817212
 9724	 9.72400000000005	 10290.01116825403
 9725	 9.72500000000005	 10300.301179422284
 9726	 9.726000000000049	 10310.601480601706
 9727	 9.727000000000048	 10320.912082082308
 9728	 9.728000000000048	 10331.232994164391
 9729	 9.729000000000047	 10341.564227158555
 9730	 9.730000000000047	 10351.905791385714
 9731	 9.731000000000046	 10362.2576971771
 9732	 9.732000000000046	 10372.619954874277
 9733	 9.733000000000045	 10382.992574829152
 9734	 9.734000000000044	 10393.37556740398
 9735	 9.735000000000044	 10403.768942971385
 9736	 9.736000000000043	 10414.172711914356
 9737	 9.737000000000043	 10424.586884626271
 9738	 9.738000000000042	 10435.011471510898
 9739	 9.739000000000042	 10445.446482982408
 9740	 9.740000000000041	 10455.891929465392
 9741	 9.74100000000004	 10466.347821394857
 9742	 9.74200000000004	 10476.814169216252
 9743	 9.74300000000004	 10487.290983385468
 9744	 9.744000000000039	 10497.778274368853
 9745	 9.745000000000038	 10508.276052643221
 9746	 9.746000000000038	 10518.784328695865
 9747	 9.747000000000037	 10529.303113024562
 9748	 9.748000000000037	 10539.832416137586
 9749	 9.749000000000036	 10550.372248553724
 9750	 9.750000000000036	 10560.922620802277
 9751	 9.751000000000035	 10571.483543423079
 9752	 9.752000000000034	 10582.055026966502
 9753	 9.753000000000034	 10592.63708199347
 9754	 9.754000000000033	 10603.229719075463
 9755	 9.755000000000033	 10613.83294879454
 9756	 9.756000000000032	 10624.446781743334
 9757	 9.757000000000032	 10635.071228525077
 9758	 9.758000000000031	 10645.706299753603
 9759	 9.75900000000003	 10656.352006053357
 9760	 9.76000000000003	 10667.008358059411
 9761	 9.76100000000003	 10677.67536641747
 9762	 9.762000000000029	 10688.353041783888
 9763	 9.763000000000028	 10699.041394825672
 9764	 9.764000000000028	 10709.740436220498
 9765	 9.765000000000027	 10720.45017665672
 9766	 9.766000000000027	 10731.170626833376
 9767	 9.767000000000026	 10741.90179746021
 9768	 9.768000000000026	 10752.643699257671
 9769	 9.769000000000025	 10763.396342956928
 9770	 9.770000000000024	 10774.159739299885
 9771	 9.771000000000024	 10784.933899039184
 9772	 9.772000000000023	 10795.718832938224
 9773	 9.773000000000023	 10806.514551771163
 9774	 9.774000000000022	 10817.321066322933
 9775	 9.775000000000022	 10828.138387389256
 9776	 9.776000000000021	 10838.966525776645
 9777	 9.77700000000002	 10849.805492302421
 9778	 9.77800000000002	 10860.655297794723
 9779	 9.77900000000002	 10871.515953092518
 9780	 9.780000000000019	 10882.38746904561
 9781	 9.781000000000018	 10893.269856514657
 9782	 9.782000000000018	 10904.163126371172
 9783	 9.783000000000017	 10915.067289497543
 9784	 9.784000000000017	 10925.98235678704
 9785	 9.785000000000016	 10936.908339143827
 9786	 9.786000000000016	 10947.84524748297
 9787	 9.787000000000015	 10958.793092730453
 9788	 9.788000000000014	 10969.751885823183
 9789	 9.789000000000014	 10980.721637709006
 9790	 9.790000000000013	 10991.702359346715
 9791	 9.791000000000013	 11002.69406170606
 9792	 9.792000000000012	 11013.696755767767
 9793	 9.793000000000012	 11024.710452523535
 9794	 9.794000000000011	 11035.73516297606
 9795	 9.79500000000001	 11046.770898139035
 9796	 9.79600000000001	 11057.817669037175
 9797	 9.79700000000001	 11068.875486706213
 9798	 9.798000000000009	 11079.944362192919
 9799	 9.799000000000008	 11091.024306555111
 9800	 9.800000000000008	 11102.115330861667
 9801	 9.801000000000007	 11113.217446192528
 9802	 9.802000000000007	 11124.33066363872
 9803	 9.803000000000006	 11135.45499430236
 9804	 9.804000000000006	 11146.590449296662
 9805	 9.805000000000005	 11157.737039745958
 9806	 9.806000000000004	 11168.894776785704
 9807	 9.807000000000004	 11180.06367156249
 9808	 9.808000000000003	 11191.243735234051
 9809	 9.809000000000003	 11202.434978969286
 9810	 9.810000000000002	 11213.637413948256
 9811	 9.811000000000002	 11224.851051362204
 9812	 9.812000000000001	 11236.075902413566
 9813	 9.813	 11247.31197831598
 9814	 9.814	 11258.559290294295
 9815	 9.815	 11269.81784958459
 9816	 9.815999999999999	 11281.087667434174
 9817	 9.816999999999998	 11292.368755101608
 9818	 9.817999999999998	 11303.66112385671
 9819	 9.818999999999997	 11314.964784980566
 9820	 9.819999999999997	 11326.279749765547
 9821	 9.820999999999996	 11337.606029515313
 9822	 9.821999999999996	 11348.943635544829
 9823	 9.822999999999995	 11360.292579180374
 9824	 9.823999999999995	 11371.652871759554
 9825	 9.824999999999994	 11383.024524631313
 9826	 9.825999999999993	 11394.407549155945
 9827	 9.826999999999993	 11405.801956705101
 9828	 9.827999999999992	 11417.207758661807
 9829	 9.828999999999992	 11428.62496642047
 9830	 9.829999999999991	 11440.05359138689
 9831	 9.83099999999999	 11451.493644978276
 9832	 9.83199999999999	 11462.945138623254
 9833	 9.83299999999999	 11474.408083761877
 9834	 9.833999999999989	 11485.88249184564
 9835	 9.834999999999988	 11497.368374337486
 9836	 9.835999999999988	 11508.865742711823
 9837	 9.836999999999987	 11520.374608454535
 9838	 9.837999999999987	 11531.89498306299
 9839	 9.838999999999986	 11543.426878046053
 9840	 9.839999999999986	 11554.9703049241
 9841	 9.840999999999985	 11566.525275229023
 9842	 9.841999999999985	 11578.091800504253
 9843	 9.842999999999984	 11589.669892304757
 9844	 9.843999999999983	 11601.259562197061
 9845	 9.844999999999983	 11612.86082175926
 9846	 9.845999999999982	 11624.473682581018
 9847	 9.846999999999982	 11636.098156263599
 9848	 9.847999999999981	 11647.734254419862
 9849	 9.84899999999998	 11659.381988674282
 9850	 9.84999999999998	 11671.041370662957
 9851	 9.85099999999998	 11682.71241203362
 9852	 9.851999999999979	 11694.395124445653
 9853	 9.852999999999978	 11706.089519570098
 9854	 9.853999999999978	 11717.795609089668
 9855	 9.854999999999977	 11729.513404698757
 9856	 9.855999999999977	 11741.242918103455
 9857	 9.856999999999976	 11752.984161021559
 9858	 9.857999999999976	 11764.73714518258
 9859	 9.858999999999975	 11776.501882327762
 9860	 9.859999999999975	 11788.27838421009
 9861	 9.860999999999974	 11800.066662594301
 9862	 9.861999999999973	 11811.866729256895
 9863	 9.862999999999973	 11823.678595986152
 9864	 9.863999999999972	 11835.502274582137
 9865	 9.864999999999972	 11847.337776856719
 9866	 9.865999999999971	 11859.185114633576
 9867	 9.86699999999997	 11871.04429974821
 9868	 9.86799999999997	 11882.915344047959
 9869	 9.86899999999997	 11894.798259392006
 9870	 9.869999999999969	 11906.693057651399
 9871	 9.870999999999968	 11918.59975070905
 9872	 9.871999999999968	 11930.518350459759
 9873	 9.872999999999967	 11942.44886881022
 9874	 9.873999999999967	 11954.39131767903
 9875	 9.874999999999966	 11966.345708996709
 9876	 9.875999999999966	 11978.312054705706
 9877	 9.876999999999965	 11990.290366760411
 9878	 9.877999999999965	 12002.280657127172
 9879	 9.878999999999964	 12014.282937784299
 9880	 9.879999999999963	 12026.297220722083
 9881	 9.880999999999963	 12038.323517942805
 9882	 9.881999999999962	 12050.361841460748
 9883	 9.882999999999962	 12062.412203302209
 9884	 9.883999999999961	 12074.47461550551
 9885	 9.88499999999996	 12086.549090121016
 9886	 9.88599999999996	 12098.635639211137
 9887	 9.88699999999996	 12110.734274850349
 9888	 9.887999999999959	 12122.8450091252
 9889	 9.888999999999958	 12134.967854134326
 9890	 9.889999999999958	 12147.10282198846
 9891	 9.890999999999957	 12159.249924810447
 9892	 9.891999999999957	 12171.409174735258
 9893	 9.892999999999956	 12183.580583909992
 9894	 9.893999999999956	 12195.764164493901
 9895	 9.894999999999955	 12207.959928658394
 9896	 9.895999999999955	 12220.167888587053
 9897	 9.896999999999954	 12232.38805647564
 9898	 9.897999999999954	 12244.620444532116
 9899	 9.898999999999953	 12256.865064976648
